subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
9,1,27/3/95,21,m,1,The patient injected the nurse,Negative sentence,edin_emo,emo_sem_emo_sem,-3.511627907,2.4018148999894,1,2,2,1,273481.003050063,1,A
9,1,27/3/95,21,m,2,Dad slapped the toddler,Negative sentence,edin_emo,emo_sem_emo_sem,-4.363636364,2.30201175890397,1,1,1,1,273484.049158298,4,A
9,1,27/3/95,21,m,3,Andy cut the paper,Neutral sentence,edin_emo,emo_sem_emo_sem,0.186046512,2.19628617103444,1,1,1,1,273486.989458519,14,A
9,1,27/3/95,21,m,4,The child spun the washer,Neutral sentence,edin_emo,emo_sem_emo_sem,-0.068181818,2.62033606506884,2,1,1,1,273490.353142495,22,A
9,1,27/3/95,21,m,5,The photographer shot the actor,Neutral sentence,edin_emo,emo_sem_emo_sem,-1.488372093,2.77279753994662,1,1,1,1,273493.869761332,16,A
9,1,27/3/95,21,m,6,The car dragged Claire,Negative sentence,edin_emo,emo_sem_emo_sem,-4.627906977,2.23090807860717,2,1,1,1,273496.845311754,10,A
9,1,27/3/95,21,m,7,The child scared the dog,Neutral sentence,edin_emo,emo_sem_emo_sem,-1.136363636,2.57310787029564,2,2,2,1,273500.161963817,21,A
9,1,27/3/95,21,m,8,The cat licked Sally,Neutral sentence,edin_emo,emo_sem_emo_sem,2.255813953,2.41945555567509,1,2,2,1,273503.325677172,19,A
9,1,27/3/95,21,m,9,The bridge went over Claire,Neutral sentence,edin_emo,emo_sem_emo_sem,-1.113636364,2.39611920330208,1,2,2,1,273506.465956033,17,A
9,1,27/3/95,21,m,10,The boar ate Bobby,Negative sentence,edin_emo,emo_sem_emo_sem,-4.658536585,2.07926476473222,2,1,1,1,273509.288616496,2,A
9,1,27/3/95,21,m,11,The car crushed the officer,Negative sentence,edin_emo,emo_sem_emo_sem,-4.581395349,1.58501979493303,1,2,2,1,273511.617349825,7,A
9,1,27/3/95,21,m,12,Steve jumped on the dog,Negative sentence,edin_emo,emo_sem_emo_sem,-2.311111111,2.00840387068456,1,2,2,1,273514.369457929,9,A
