subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
73,1,23/1/95,21,F,1,I painted the building,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.768456453341059,1,1,1,1,779891.351958058
73,1,23/1/95,21,F,2,I moved the hat,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.27992923639249,2,1,1,1,779893.374849422
73,1,23/1/95,21,F,3,I turned off the computer,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.832787682302296,1,2,2,1,779894.950848432
73,1,23/1/95,21,F,4,I cut the bread,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.15094958676491,2,1,1,1,779896.844373038
73,1,23/1/95,21,F,5,I fried the shirt,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.22114709869493,2,1,1,1,779898.808486113
73,1,23/1/95,21,F,6,I closed the cabinet,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.05670932668727,2,1,1,1,779900.607937875
73,1,23/1/95,21,F,7,I wore the way,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.903987122466788,1,2,2,1,779902.254504507
73,1,23/1/95,21,F,8,I smelled the pie,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.10377942444757,2,2,1,0,779904.101009369
73,1,23/1/95,21,F,9,I washed the floor,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,2.06820039078593,2,2,2,1,779906.911897993
73,1,23/1/95,21,F,10,I tasted the vinegar,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.92741857888177,1,1,1,1,779908.58197979
73,1,23/1/95,21,F,11,I shampooed the hair,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.798021993599832,1,1,1,1,779910.122681037
73,1,23/1/95,21,F,12,I warmed up the food,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.810013059759513,1,2,2,1,779911.675173541
73,1,23/1/95,21,F,13,I baked the pie,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.73881426104344,2,2,2,1,779914.156750764
73,1,23/1/95,21,F,14,I photographed the river,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.950313792098314,2,2,2,1,779915.850324632
73,1,23/1/95,21,F,15,I ironed the clothes,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.03310500236694,2,1,1,1,779917.62626572
73,1,23/1/95,21,F,16,I woke up the child,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.12696649250574,2,2,2,1,779919.49626971
73,1,23/1/95,21,F,17,I turned up the volume,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,2.36212230450474,2,2,1,0,779922.601240928
73,1,23/1/95,21,F,18,I fixed up the shed,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.39757080527488,2,2,2,1,779924.741706511
73,1,23/1/95,21,F,19,I imagined the border,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.18615722702816,2,1,1,1,779926.670559989
73,1,23/1/95,21,F,20,I moved the chair,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.05657462438103,2,1,1,1,779928.469969737
73,1,23/1/95,21,F,21,I looked for the way,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,2.13843542698305,2,2,2,1,779931.351463829
73,1,23/1/95,21,F,22,I folded the diamond,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.880044759600423,1,2,2,1,779932.974496053
73,1,23/1/95,21,F,23,I shaved the head,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.03335708787199,1,1,1,1,779934.750414049
73,1,23/1/95,21,F,24,I spread the glue,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.85653023677878,2,1,1,1,779937.349617446
73,1,23/1/95,21,F,25,I wiped the steam ,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.856810545781627,2,2,2,1,779938.94913162
73,1,23/1/95,21,F,26,I sewed the smoke,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.750647212262265,1,2,2,1,779940.442786502
