subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
3,3,231293,22,f,1,I tied the chasm,Sklar_violation,sklar_semantics,emo_sem_emo_sem,4.84791793886325,2,1,1,1,18553.2420614965
3,3,231293,22,f,2,I broke the water,Sklar_violation,sklar_semantics,emo_sem_emo_sem,2.01798863875229,1,2,2,1,18556.0059846669
3,3,231293,22,f,3,I washed the floor,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,6.22934007020012,2,2,2,1,18562.9803246858
3,3,231293,22,f,4,I opened the refrigerator,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.65393166318609,2,2,2,1,18565.3796187132
3,3,231293,22,f,5,I tore the map,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.45621924279112,1,2,2,1,18567.5789296106
3,3,231293,22,f,6,I changed the computer,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.74934316195868,1,2,2,1,18570.07232563
3,3,231293,22,f,7,I shampooed the key,Sklar_violation,sklar_semantics,emo_sem_emo_sem,3.59684416260643,2,1,1,1,18574.4122165462
3,3,231293,22,f,8,I solved the exercise,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,2.6794312834536,2,2,2,1,18577.8346913759
3,3,231293,22,f,9,I smelled the hair,Sklar_filler,sklar_semantics,emo_sem_emo_sem,3.52566799915803,1,1,1,1,18582.104033781
3,3,231293,22,f,10,I found the key,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,4.06661101075952,1,1,1,1,18586.9143147075
3,3,231293,22,f,11,I watered the plant,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.586039369231,1,2,2,1,18589.2430117949
3,3,231293,22,f,12,I sprinkled the sand,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.44519186855177,2,2,2,1,18591.4306240475
3,3,231293,22,f,13,I met the woman,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.29138175888875,2,1,1,1,18593.4652834795
3,3,231293,22,f,14,I lit the lamp,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,5.6906372996782,1,1,1,1,18599.8986743931
3,3,231293,22,f,15,I solved the peas,Sklar_violation,sklar_semantics,emo_sem_emo_sem,5.87913474416564,2,2,2,1,18606.5201971284
3,3,231293,22,f,16,I tied the shoelace,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.39778182457303,2,1,1,1,18608.660733529
3,3,231293,22,f,17,I fixed up the shower,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,2.17376284811326,2,1,1,1,18611.5775428099
3,3,231293,22,f,18,I liked the scarf,Sklar_filler,sklar_semantics,emo_sem_emo_sem,2.66808030101674,1,2,2,1,18614.9882324001
