subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
5,1,11/11/96,19,m,1,The people ate the fish,Neutral sentence,edin_emo,emo_sem_emo_sem,1.404761905,1.27177058905363,2,2,2,1,92319.4321327223,20,A
5,1,11/11/96,19,m,2,The child spun the washer,Neutral sentence,edin_emo,emo_sem_emo_sem,-0.068181818,1.00542404540465,2,2,2,1,92321.1845342864,22,A
5,1,11/11/96,19,m,3,The cat licked Sally,Neutral sentence,edin_emo,emo_sem_emo_sem,2.255813953,0.735733015855658,1,1,1,1,92322.6663945878,19,A
5,1,11/11/96,19,m,4,The bridge went over Claire,Neutral sentence,edin_emo,emo_sem_emo_sem,-1.113636364,0.971010927634779,1,1,1,1,92324.3835658352,17,A
5,1,11/11/96,19,m,5,Andy cut the paper,Neutral sentence,edin_emo,emo_sem_emo_sem,0.186046512,2.26591966305568,1,2,2,1,92327.3944331693,14,A
5,1,11/11/96,19,m,6,The man ate the snake,Neutral sentence,edin_emo,emo_sem_emo_sem,-1.219512195,0.902384180983063,2,1,1,1,92329.0409645,23,A
5,1,11/11/96,19,m,7,The octopus caught Harry,Negative sentence,edin_emo,emo_sem_emo_sem,-3.146341463,0.985967142711161,2,1,1,1,92330.769878331,5,A
5,1,11/11/96,19,m,8,The bunny outwitted the hunter,Neutral sentence,edin_emo,emo_sem_emo_sem,2.681818182,1.18517605056695,1,2,2,1,92332.6987053748,18,A
5,1,11/11/96,19,m,9,The child scared the dog,Neutral sentence,edin_emo,emo_sem_emo_sem,-1.136363636,0.90340279310476,1,1,1,1,92334.3452636461,21,A
5,1,11/11/96,19,m,10,The car crushed the officer,Negative sentence,edin_emo,emo_sem_emo_sem,-4.581395349,0.79722178033262,2,1,1,1,92335.886024167,7,A
5,1,11/11/96,19,m,11,Dad slapped the toddler,Negative sentence,edin_emo,emo_sem_emo_sem,-4.363636364,1.1735364185879,2,2,2,1,92337.8030727063,4,A
5,1,11/11/96,19,m,12,The brick hit the baby,Negative sentence,edin_emo,emo_sem_emo_sem,-4.243902439,1.02121541977976,1,2,2,1,92339.5672563028,8,A
5,1,11/11/96,19,m,13,The fire killed the fireman,Negative sentence,edin_emo,emo_sem_emo_sem,-4.837209302,1.22063375891594,1,1,1,1,92341.5313431697,3,A
5,1,11/11/96,19,m,14,The patient injected the nurse,Negative sentence,edin_emo,emo_sem_emo_sem,-3.511627907,0.902963083644863,1,1,1,1,92343.177921005,1,A
5,1,11/11/96,19,m,15,The dog chased baby,Negative sentence,edin_emo,emo_sem_emo_sem,-2.833333333,1.12658949675097,2,2,2,1,92345.0479321789,6,A
5,1,11/11/96,19,m,16,The pig was a male,Neutral sentence,edin_emo,emo_sem_emo_sem,0.071428571,1.02099059386819,2,1,1,1,92346.8120984564,15,A
5,1,11/11/96,19,m,17,The photographer shot the actor,Neutral sentence,edin_emo,emo_sem_emo_sem,-1.488372093,0.99547237175284,2,2,2,1,92348.5527737937,16,A
5,1,11/11/96,19,m,18,The boar ate Bobby,Negative sentence,edin_emo,emo_sem_emo_sem,-4.658536585,1.19673967147537,2,2,2,1,92350.4933514391,2,A
5,1,11/11/96,19,m,19,Steve jumped on the dog,Negative sentence,edin_emo,emo_sem_emo_sem,-2.311111111,0.820926962696831,2,1,1,1,92352.057643632,9,A
5,1,11/11/96,19,m,20,John kicked the baby,Negative sentence,edin_emo,emo_sem_emo_sem,-4.522727273,1.03283612917585,2,1,2,0,92353.8335364571,11,A
5,1,11/11/96,19,m,21,Mum hit the baby,Negative sentence,edin_emo,emo_sem_emo_sem,-4.195121951,1.19742601591861,1,2,2,1,92355.7741234034,12,A
5,1,11/11/96,19,m,22,Sam hit the ball,Neutral sentence,edin_emo,emo_sem_emo_sem,1.931818182,1.07898028459749,2,1,1,1,92357.5971045886,13,A
5,1,11/11/96,19,m,23,The car dragged Claire,Negative sentence,edin_emo,emo_sem_emo_sem,-4.627906977,0.866866497672163,2,2,2,1,92359.2083908494,10,A
5,1,11/11/96,19,m,24,The washer spun the child,Negative sentence,edin_emo,emo_sem_emo_sem,-3.536585366,2.69641542184399,1,2,2,1,92365.7593756575,22,B
5,1,11/11/96,19,m,25,The snake ate the man,Negative sentence,edin_emo,emo_sem_emo_sem,-4.511627907,1.0887417702761,1,1,1,1,92367.5940971812,23,B
5,1,11/11/96,19,m,26,Claire went over the bridge,Negative sentence,edin_emo,emo_sem_emo_sem,-1,1.25394102826249,2,1,1,1,92369.5935311074,17,B
5,1,11/11/96,19,m,27,Bobby ate the boar,Neutral sentence,edin_emo,emo_sem_emo_sem,-0.955555556,1.34942885879718,1,2,2,1,92371.6869775443,2,B
5,1,11/11/96,19,m,28,The baby hit the brick,Neutral sentence,edin_emo,emo_sem_emo_sem,-2.348837209,1.11447776242858,1,2,2,1,92373.5452608879,8,B
