subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
48,4,25/2/95,21,f,1,computer screen,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.886363636,0.977515805279836,2,2,2,1,1646645.03365621
48,4,25/2/95,21,f,2,frost bite,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.534883721,1.13467457005754,1,1,1,1,1646646.9154135
48,4,25/2/95,21,f,3,computer bug,Negative phrase,sklar_emo,sem_emo_sem_emo,-2.731707317,1.07663324312307,2,1,1,1,1646648.73843606
48,4,25/2/95,21,f,4,stomach pump,Negative phrase,sklar_emo,sem_emo_sem_emo,-3,1.24154898314737,2,1,1,1,1646650.72606262
48,4,25/2/95,21,f,5,apartment building,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.522727273,1.07870029471815,2,1,1,1,1646652.54902424
48,4,25/2/95,21,f,6,desk lamp,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.772727273,1.06733455881476,2,2,2,1,1646654.3602298
48,4,25/2/95,21,f,7,windshield,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.454545455,1.11420097970404,2,2,2,1,1646656.21852533
48,4,25/2/95,21,f,8,pedestrian crossing,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.613636364,0.82029995159246,1,1,1,1,1646657.78274729
48,4,25/2/95,21,f,9,dining table,Neutral phrase,sklar_emo,sem_emo_sem_emo,1.302325581,0.961874207714573,1,1,1,1,1646659.48812175
48,4,25/2/95,21,f,10,water boarding,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.139534884,1.71442073816434,2,2,2,1,1646661.94624416
48,4,25/2/95,21,f,11,runny nose,Negative phrase,sklar_emo,sem_emo_sem_emo,-2.325581395,1.13791385944933,1,1,1,1,1646663.82799182
48,4,25/2/95,21,f,12,clothes closet,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.636363636,0.996581427520141,2,2,2,1,1646665.56862835
48,4,25/2/95,21,f,13,gear shift,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.325581395,1.64398672478274,2,2,2,1,1646667.95617627
48,4,25/2/95,21,f,14,tin opener,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.555555556,1.65551570756361,1,1,1,1,1646670.35546163
48,4,25/2/95,21,f,15,traffic light,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.363636364,1.14921416784637,1,1,1,1,1646672.24900191
48,4,25/2/95,21,f,16,letterbox,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.522727273,1.71428795927204,2,2,2,1,1646674.70705601
48,4,25/2/95,21,f,17,electric chair,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.813953488,1.79676378960721,2,1,1,1,1646677.24749196
48,4,25/2/95,21,f,18,high ceiling,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.813953488,1.16158280009404,1,1,1,1,1646679.15281908
48,4,25/2/95,21,f,19,speed bumps,Neutral phrase,sklar_emo,sem_emo_sem_emo,-0.666666667,1.33749255910516,2,1,1,1,1646681.23453031
48,4,25/2/95,21,f,20,vegetative state,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.465116279,2.19651965633966,2,2,2,1,1646684.17488666
48,4,25/2/95,21,f,21,bad breath,Negative phrase,sklar_emo,sem_emo_sem_emo,-2.933333333,1.3142902685795,2,2,2,1,1646686.23304056
48,4,25/2/95,21,f,22,foot fungus,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.488372093,1.12613952415995,2,1,1,1,1646688.10307739
