subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
2,2,26/4/96,19,m,1,The car dragged Claire,Negative sentence,edin_emo,sem_emo_sem_emo,-4.627906977,2.49503298301897,1,1,1,1,10691.3393476136,10,A
2,2,26/4/96,19,m,2,The child scared the dog,Neutral sentence,edin_emo,sem_emo_sem_emo,-1.136363636,2.60479870223207,1,2,2,1,10694.6912566133,21,A
2,2,26/4/96,19,m,3,Andy cut the paper,Neutral sentence,edin_emo,sem_emo_sem_emo,0.186046512,1.33499285431935,1,1,1,1,10696.7729915766,14,A
2,2,26/4/96,19,m,4,The octopus caught Harry,Negative sentence,edin_emo,sem_emo_sem_emo,-3.146341463,1.57086057329798,2,2,2,1,10699.0899807182,5,A
2,2,26/4/96,19,m,5,Mum hit the baby,Negative sentence,edin_emo,sem_emo_sem_emo,-4.195121951,1.12623862721011,1,1,1,1,10700.9599524434,12,A
2,2,26/4/96,19,m,6,Steve jumped on the dog,Negative sentence,edin_emo,sem_emo_sem_emo,-2.311111111,0.984684255899992,1,2,2,1,10702.6888665952,9,A
2,2,26/4/96,19,m,7,The people ate the fish,Neutral sentence,edin_emo,sem_emo_sem_emo,1.404761905,0.985733978026474,2,1,1,1,10704.4183025612,20,A
2,2,26/4/96,19,m,8,The cat licked Sally,Neutral sentence,edin_emo,sem_emo_sem_emo,2.255813953,0.938118351439698,1,2,2,1,10706.0996135945,19,A
2,2,26/4/96,19,m,9,Sam hit the ball,Neutral sentence,edin_emo,sem_emo_sem_emo,1.931818182,1.03268122058944,2,2,2,1,10707.8755548485,13,A
2,2,26/4/96,19,m,10,The car crushed the officer,Negative sentence,edin_emo,sem_emo_sem_emo,-4.581395349,1.18508079621097,2,2,2,1,10709.8044091537,7,A
2,2,26/4/96,19,m,11,The bridge went over Claire,Neutral sentence,edin_emo,sem_emo_sem_emo,-1.113636364,1.37332903993956,1,2,2,1,10711.9213927147,17,A
2,2,26/4/96,19,m,12,The fire killed the fireman,Negative sentence,edin_emo,sem_emo_sem_emo,-4.837209302,1.17343667414025,1,2,2,1,10713.8384646667,3,A
2,2,26/4/96,19,m,13,The patient injected the nurse,Negative sentence,edin_emo,sem_emo_sem_emo,-3.511627907,1.15022347888043,2,2,2,1,10715.7320504893,1,A
2,2,26/4/96,19,m,14,The dog chased baby,Negative sentence,edin_emo,sem_emo_sem_emo,-2.833333333,1.30275358823565,1,1,1,1,10717.7784797663,6,A
2,2,26/4/96,19,m,15,The bunny outwitted the hunter,Neutral sentence,edin_emo,sem_emo_sem_emo,2.681818182,1.13845138885335,2,1,1,1,10719.6602736141,18,A
2,2,26/4/96,19,m,16,The photographer shot the actor,Neutral sentence,edin_emo,sem_emo_sem_emo,-1.488372093,1.5735873491958,2,1,1,1,10721.977223307,16,A
