subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
18,2,18/10/94,21,m,1,I folded the diamond,Sklar_violation,sklar_semantics,sem_emo_sem_emo,1.64866445073858,2,2,2,1,527404.753837114
18,2,18/10/94,21,m,2,I found the chasm,Sklar_control_A,sklar_semantics,sem_emo_sem_emo,1.87884833966382,2,1,1,1,527407.376621569
18,2,18/10/94,21,m,3,I baked the pie,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.56152019521687,2,2,2,1,527409.681787946
18,2,18/10/94,21,m,4,I sweetened the juice,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.0907764286967,2,2,2,1,527411.516578105
18,2,18/10/94,21,m,5,I gathered the dice,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.2082878977526,1,1,1,1,527413.46889224
18,2,18/10/94,21,m,6,I turned up the volume,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.14998037193436,1,2,2,1,527415.362456574
18,2,18/10/94,21,m,7,I sprinkled the sand,Sklar_control_A,sklar_semantics,sem_emo_sem_emo,1.6910410883138,1,2,2,1,527417.797003369
18,2,18/10/94,21,m,8,I cut the string,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.76194944919553,1,2,2,1,527420.302112786
18,2,18/10/94,21,m,9,I changed the computer,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.72662740608212,2,2,2,1,527422.771949231
18,2,18/10/94,21,m,10,I closed the door,Sklar_control_A,sklar_semantics,sem_emo_sem_emo,1.25688878144138,1,2,2,1,527424.771380591
18,2,18/10/94,21,m,11,I fixed up the shed,Sklar_control_A,sklar_semantics,sem_emo_sem_emo,1.57391961687244,2,2,2,1,527427.088364281
18,2,18/10/94,21,m,12,I lifted the hammer,Sklar_control_A,sklar_semantics,sem_emo_sem_emo,1.64434946095571,2,1,1,1,527429.475842921
18,2,18/10/94,21,m,13,I drank the chair,Sklar_violation,sklar_semantics,sem_emo_sem_emo,1.38493756193202,1,1,1,1,527431.60461557
18,2,18/10/94,21,m,14,I planted the plant,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.12729027366731,2,1,1,1,527433.47463829
18,2,18/10/94,21,m,15,I cut the bread,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.66742634947877,1,1,1,1,527435.885677788
