subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
23,3,26/8/94,21,f,1,I scrubbed the house,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.953383100801148,1,1,1,1,605243.239119196
23,3,26/8/94,21,f,2,I photographed the moon,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.958621448371559,1,1,1,1,605244.94450809
23,3,26/8/94,21,f,3,I fixed the gloves,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.04137309931684,1,1,1,1,605246.732151196
23,3,26/8/94,21,f,4,I planted the hammer,Sklar_violation,sklar_semantics,emo_sem_emo_sem,2.50030564772896,2,1,1,1,605249.978237429
23,3,26/8/94,21,f,5,I cooked the tomatoes,Sklar_filler,sklar_semantics,emo_sem_emo_sem,4.71296113368589,2,1,1,1,605255.435420761
23,3,26/8/94,21,f,6,I warmed up the food,Sklar_filler,sklar_semantics,emo_sem_emo_sem,3.73707908485085,2,2,2,1,605259.916442375
23,3,26/8/94,21,f,7,I painted the building,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.37310806266032,2,1,1,1,605262.03347629
23,3,26/8/94,21,f,8,I gathered the dice,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,2.47996162890922,1,1,1,1,605265.255996534
23,3,26/8/94,21,f,9,I imagined the well,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.6087464656448,2,2,2,1,605267.608278533
23,3,26/8/94,21,f,10,I folded the diamond,Sklar_violation,sklar_semantics,emo_sem_emo_sem,6.08989251975436,1,2,2,1,605274.441546225
23,3,26/8/94,21,f,11,I cut the sand,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.24348261428531,1,2,2,1,605276.429084904
23,3,26/8/94,21,f,12,I washed the head,Sklar_filler,sklar_semantics,emo_sem_emo_sem,2.90162439132109,1,1,1,1,605280.07509442
23,3,26/8/94,21,f,13,I tied the chasm,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.17289818241261,1,1,1,1,605281.992161241
23,3,26/8/94,21,f,14,I washed the dance,Sklar_violation,sklar_semantics,emo_sem_emo_sem,4.39597584062722,2,2,2,1,605287.131760172
23,3,26/8/94,21,f,15,I sold the string,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.81973933021072,2,2,2,1,605289.695688025
23,3,26/8/94,21,f,16,I coloured the paper,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.925557927461341,1,2,2,1,605291.365802984
23,3,26/8/94,21,f,17,I opened the refrigerator,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.31435184716247,2,2,2,1,605293.424033537
23,3,26/8/94,21,f,18,I threw the bread,Sklar_filler,sklar_semantics,emo_sem_emo_sem,5.83069261780474,2,1,1,1,605299.998504475
23,3,26/8/94,21,f,19,I crumpled the paper,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.30261503648944,1,2,2,1,605302.044952674
23,3,26/8/94,21,f,20,I watered the plant,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.47900780255441,1,2,2,1,605304.267790112
23,3,26/8/94,21,f,21,I made the coffee,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.26730261498597,1,1,1,1,605306.278961811
23,3,26/8/94,21,f,22,I met the child,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.83196235494688,2,2,2,1,605308.854643473
23,3,26/8/94,21,f,23,I drank the chocolate milk,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.20847199205309,2,1,1,1,605310.807015338
23,3,26/8/94,21,f,24,I cooked the tomatoes,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.83183021761943,1,1,1,1,605313.38270149
23,3,26/8/94,21,f,25,I tied the shoelace,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.77274205512367,1,1,1,1,605315.899573055
23,3,26/8/94,21,f,26,I interviewed the vinegar,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.34959467186127,1,1,1,1,605317.993099993
23,3,26/8/94,21,f,27,I locked the cabinet,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.97308375197463,2,2,2,1,605320.709887337
23,3,26/8/94,21,f,28,I lifted the squash,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.14939152670559,1,2,2,1,605322.603463858
23,3,26/8/94,21,f,29,I tasted the wine,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,5.21939320734236,2,1,1,1,605328.56636181
23,3,26/8/94,21,f,30,I shampooed the key,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.43181456637103,2,1,1,1,605330.742179522
23,3,26/8/94,21,f,31,I moved the chair,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.58532127342187,1,1,1,1,605333.070906437
