subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
51,3,16/9/93,22,f,1,I wore the way,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.64740080712363,2,1,1,1,1664510.01922983
51,3,16/9/93,22,f,2,I laundered the refrigerator,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.63719544257037,1,1,1,1,1664512.39500534
51,3,16/9/93,22,f,3,I imagined the border,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.44089387706481,2,2,2,1,1664514.58255986
51,3,16/9/93,22,f,4,I broke the hat,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.252633766504,2,2,2,1,1664516.58192098
51,3,16/9/93,22,f,5,I changed the sock,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.71417185803875,1,2,2,1,1664519.0400405
51,3,16/9/93,22,f,6,I tasted the wine,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.33700666599907,2,2,2,1,1664521.12177226
51,3,16/9/93,22,f,7,I photographed the moon,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.37194672948681,1,2,2,1,1664523.23875325
51,3,16/9/93,22,f,8,I sold the string,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.57281825854443,2,1,1,1,1664525.55571417
51,3,16/9/93,22,f,9,I spilled the juice,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.67814647243358,2,2,2,1,1664527.97851036
51,3,16/9/93,22,f,10,I bought the shoe lace,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.54909832286648,1,2,2,1,1664530.2719287
51,3,16/9/93,22,f,11,I crumpled the river,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.8901781544555,2,1,1,1,1664532.90644484
51,3,16/9/93,22,f,12,I saw the clouds,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,3.43058940954506,1,2,2,1,1664537.0816426
51,3,16/9/93,22,f,13,I photographed the river,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,2.18408174812794,2,1,1,1,1664540.01018323
51,3,16/9/93,22,f,14,I liked the scarf,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.20771348499693,2,1,1,1,1664541.96254227
51,3,16/9/93,22,f,15,I swallowed the food,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.53769891173579,2,1,1,1,1664544.24420777
51,3,16/9/93,22,f,16,I burnt the stew,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.87852056208067,2,2,2,1,1664546.86695341
51,3,16/9/93,22,f,17,I tore the juice,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.37376425950788,1,1,1,1,1664548.98396873
51,3,16/9/93,22,f,18,I folded the diamond,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.25468766828999,2,1,1,1,1664550.9833523
51,3,16/9/93,22,f,19,I scrubbed the house,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,1.36050177551806,1,2,2,1,1664553.08859296
51,3,16/9/93,22,f,20,I lit the rain,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.27921710559167,2,2,2,1,1664555.11152552
51,3,16/9/93,22,f,21,I fixed the stairs,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,2.08991048019379,1,2,2,1,1664557.94595294
