subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
74,2,7/7/97,18,M,1,I bought the clothes,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.43828359828331,2,1,1,1,784560.554661211
74,2,7/7/97,18,M,2,I spilled the juice,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.24425013829023,2,2,2,1,784562.542274698
74,2,7/7/97,18,M,3,I cut the string,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.45644755533431,2,1,1,1,784564.741640443
74,2,7/7/97,18,M,4,I washed the cup,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.056771546253,1,1,1,1,784566.541067509
74,2,7/7/97,18,M,5,I ironed the coffee,Sklar_violation,sklar_semantics,sem_emo_sem_emo,1.0208849424962,1,2,2,1,784568.305211887
74,2,7/7/97,18,M,6,I tied the chasm,Sklar_violation,sklar_semantics,sem_emo_sem_emo,1.11556747485884,2,2,2,1,784570.163465029
74,2,7/7/97,18,M,7,I ironed the clothes,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,1.12706944346428,2,2,2,1,784572.033477999
74,2,7/7/97,18,M,8,I moved the hat,Sklar_control_A,sklar_semantics,sem_emo_sem_emo,0.915403138264082,2,2,2,1,784573.691808307
74,2,7/7/97,18,M,9,I cleaned the floor,Sklar_filler,sklar_semantics,sem_emo_sem_emo,0.880269584129564,2,2,2,1,784575.314850474
74,2,7/7/97,18,M,10,I changed the computer,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.86821950564627,2,1,1,1,784577.925804076
74,2,7/7/97,18,M,11,I met the woman,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.53847128350753,1,2,2,1,784580.207485404
74,2,7/7/97,18,M,12,I tied the shoelace,Sklar_control_B,sklar_semantics,sem_emo_sem_emo,5.85471079417039,2,2,2,1,784586.805453388
74,2,7/7/97,18,M,13,I sweetened the juice,Sklar_filler,sklar_semantics,sem_emo_sem_emo,1.99699068756308,1,1,1,1,784589.545808707
74,2,7/7/97,18,M,14,I opened the refrigerator,Sklar_control_A,sklar_semantics,sem_emo_sem_emo,1.80862819228787,1,1,1,1,784592.097959325
74,2,7/7/97,18,M,15,I turned off the door,Sklar_violation,sklar_semantics,sem_emo_sem_emo,2.44385866785888,2,1,1,1,784595.285210848
