subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
4,4,27/10/96,19,f,1,dining table,Neutral phrase,sklar_emo,sem_emo_sem_emo,1.302325581,1.89339852108969,1,1,1,1,87613.3523811021
4,4,27/10/96,19,f,2,computer screen,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.886363636,1.85092021471064,2,2,2,1,87615.9516101512
4,4,27/10/96,19,f,3,black eye,Negative phrase,sklar_emo,sem_emo_sem_emo,-2.860465116,2.73327308041917,2,1,1,1,87619.4328973229
4,4,27/10/96,19,f,4,letterbox,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.522727273,1.76947742888296,1,2,2,1,87621.9497878105
4,4,27/10/96,19,f,5,facial hair,Negative phrase,sklar_emo,sem_emo_sem_emo,-0.136363636,12.0386783956637,2,2,2,1,87634.734207022
4,4,27/10/96,19,f,6,overdose,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.833333333,1.28502409262001,2,1,1,1,87636.7571581876
4,4,27/10/96,19,f,7,cardboard box,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.090909091,4.76698510054848,1,2,2,1,87642.2613622077
4,4,27/10/96,19,f,8,tile roof,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.511111111,1.41512517126102,1,2,2,1,87644.4136213072
4,4,27/10/96,19,f,9,vegetative state,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.465116279,1.18332356201427,1,2,2,1,87646.3424894034
4,4,27/10/96,19,f,10,high ceiling,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.813953488,4.71202398485912,1,1,2,0,87651.799671132
4,4,27/10/96,19,f,11,concentration camp,Negative phrase,sklar_emo,sem_emo_sem_emo,-4.395348837,9.24007751201862,2,2,2,1,87661.784874957
4,4,27/10/96,19,f,12,paper clip,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.431818182,4.97964154860529,2,1,1,1,87667.5008255377
4,4,27/10/96,19,f,13,helicopter pad,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.674418605,3.96786015764519,2,1,1,1,87672.2053218635
4,4,27/10/96,19,f,14,pedestrian crossing,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.613636364,2.52054639432754,2,1,1,1,87675.4631907704
4,4,27/10/96,19,f,15,root canal,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.511111111,20.000704946302,2,2,0,-1,87696.2098174196
