subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
53,2,25/6/95,20,f,1,cow pat,Negative phrase,sklar_emo,sem_emo_sem_emo,-1.090909091,3.17704106128076,2,2,2,1,84169.3036544215
53,2,25/6/95,20,f,2,backpack,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.744186047,16.1062474081409,1,2,2,1,84186.1574907094
53,2,25/6/95,20,f,3,electric chair,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.813953488,2.67567910828802,1,1,1,1,84189.5800438044
53,2,25/6/95,20,f,4,helicopter pad,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.674418605,2.80536564260547,2,1,1,1,84193.1319380144
53,2,25/6/95,20,f,5,foot fungus,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.488372093,4.03107908436505,1,1,1,1,84197.9070071383
53,2,25/6/95,20,f,6,spotty face,Negative phrase,sklar_emo,sem_emo_sem_emo,-1.840909091,4.7954632997571,1,2,2,1,84203.4465480353
53,2,25/6/95,20,f,7,facial hair,Negative phrase,sklar_emo,sem_emo_sem_emo,-0.136363636,2.53765215531166,1,2,2,1,84206.7279224259
53,2,25/6/95,20,f,8,dentist drill,Negative phrase,sklar_emo,sem_emo_sem_emo,-2.545454545,1.37279827219027,1,1,1,1,84208.844929792
53,2,25/6/95,20,f,9,front door,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.88372093,1.39657095096482,2,2,2,1,84210.9854782743
53,2,25/6/95,20,f,10,tin opener,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.555555556,1.98438236161019,1,1,1,1,84213.7140947463
53,2,25/6/95,20,f,11,apartment building,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.522727273,2.39617998882022,1,1,1,1,84216.8543459178
53,2,25/6/95,20,f,12,windshield,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.454545455,1.25684672839998,1,2,2,1,84218.8538196103
