subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
17,1,10/4/93,23,f,1,carpark,Neutral phrase,sklar_emo,emo_sem_emo_sem,0.181818182,1.061512497894,1,1,1,1,523917.175571718
17,1,10/4/93,23,f,2,black eye,Negative phrase,sklar_emo,emo_sem_emo_sem,-2.860465116,1.63251130224671,1,2,2,1,523919.551323811
17,1,10/4/93,23,f,3,cow pat,Negative phrase,sklar_emo,emo_sem_emo_sem,-1.090909091,11.065012854524,2,1,1,1,523931.359533837
17,1,10/4/93,23,f,4,skinhead,Negative phrase,sklar_emo,emo_sem_emo_sem,-3.285714286,1.35026722529437,2,2,2,1,523933.453038966
17,1,10/4/93,23,f,5,desk lamp,Neutral phrase,sklar_emo,emo_sem_emo_sem,0.772727273,10.2650710334419,2,1,1,1,523944.461514037
17,1,10/4/93,23,f,6,windshield,Neutral phrase,sklar_emo,emo_sem_emo_sem,0.454545455,1.23251072491985,1,1,1,1,523946.437400897
17,1,10/4/93,23,f,7,wooden stool,Neutral phrase,sklar_emo,emo_sem_emo_sem,0.292682927,9.08909392269561,2,2,2,1,523956.269710914
17,1,10/4/93,23,f,8,vegetative state,Negative phrase,sklar_emo,emo_sem_emo_sem,-3.465116279,3.36132795462618,1,1,1,1,523960.374363367
17,1,10/4/93,23,f,9,foot fungus,Negative phrase,sklar_emo,emo_sem_emo_sem,-3.488372093,4.7266213123221,2,2,2,1,523965.843300829
17,1,10/4/93,23,f,10,pedestrian crossing,Neutral phrase,sklar_emo,emo_sem_emo_sem,0.613636364,4.86766573612113,2,2,2,1,523971.453417097
17,1,10/4/93,23,f,11,apartment building,Neutral phrase,sklar_emo,emo_sem_emo_sem,0.522727273,4.56075944332406,2,2,2,1,523976.757694755
17,1,10/4/93,23,f,12,dining table,Neutral phrase,sklar_emo,emo_sem_emo_sem,1.302325581,20.0035516720964,2,2,0,-1,523997.504387794
17,1,10/4/93,23,f,13,cardboard box,Neutral phrase,sklar_emo,emo_sem_emo_sem,0.090909091,0.985208635916933,1,1,1,1,523999.23329489
