subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
19,3,4/3/91,25,f,1,I smelled the pie,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,15.1285045259865,2,2,2,1,532131.056326749
19,3,4/3/91,25,f,2,I threw the bread,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.67907111300156,1,1,1,1,532133.479102736
19,3,4/3/91,25,f,3,I coloured the paper,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.67915674566757,2,2,2,1,532135.901949282
19,3,4/3/91,25,f,4,I found the key,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.05665228120051,1,1,1,1,532137.70132952
19,3,4/3/91,25,f,5,I tore the juice,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.38620377110783,1,2,2,1,532139.830159258
19,3,4/3/91,25,f,6,I shampooed the key,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.58607625227887,2,1,1,1,532142.158865004
19,3,4/3/91,25,f,7,I closed the door,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,2.53891412611119,1,2,2,1,532145.440222927
19,3,4/3/91,25,f,8,I crumpled the paper,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,2.08003802481107,2,2,2,1,532148.262921557
19,3,4/3/91,25,f,9,I baked the pie,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.58586008579005,1,2,2,1,532150.591629548
19,3,4/3/91,25,f,10,I liked the dance,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,2.66801327024587,2,2,2,1,532154.002355059
19,3,4/3/91,25,f,11,I drew the map,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.86871866544243,2,2,2,1,532156.61333888
19,3,4/3/91,25,f,12,I sold the diamond,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,5.65533546207007,1,2,2,1,532163.011391714
19,3,4/3/91,25,f,13,I made the coffee,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,2.33890405541752,1,1,1,1,532166.092815577
19,3,4/3/91,25,f,14,I spilled the moon,Sklar_violation,sklar_semantics,emo_sem_emo_sem,2.71519335673656,1,1,1,1,532169.550636504
19,3,4/3/91,25,f,15,I drew the rain,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,1.28021005983464,1,1,1,1,532171.573557843
19,3,4/3/91,25,f,16,I broke the glass,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,6.36095142737031,1,2,1,0,532178.677312275
19,3,4/3/91,25,f,17,I cooked the stairs,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.00965725118294,1,1,1,1,532180.429685295
19,3,4/3/91,25,f,18,I woke up the steam,Sklar_violation,sklar_semantics,emo_sem_emo_sem,5.71452176547609,2,2,2,1,532186.886657592
