subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
57,1,13/1/93,23,f,1,I saw the light,Sklar_filler,sklar_semantics,emo_sem_emo_sem,3.41361480545311,2,1,1,1,89606.9997501594
57,1,13/1/93,23,f,2,I solved the exercise,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.737134652226814,1,2,2,1,89608.4816500256
57,1,13/1/93,23,f,3,I dug the paint,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.07917509625258,2,2,2,1,89610.3046352327
57,1,13/1/93,23,f,4,I burnt the clouds,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.807949228794314,1,1,1,1,89611.8570818746
57,1,13/1/93,23,f,5,I crumpled the paper,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.796327631789609,1,2,2,1,89613.3978142315
57,1,13/1/93,23,f,6,I laundered the scarf,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.985697828204138,1,2,2,1,89615.1267374987
57,1,13/1/93,23,f,7,I lifted the squash,Sklar_filler,sklar_semantics,emo_sem_emo_sem,1.00864884663315,1,2,2,1,89616.8790890151
57,1,13/1/93,23,f,8,I spread the glue,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.844706265706918,2,1,1,1,89618.4668356645
57,1,13/1/93,23,f,9,I tied the shoelace,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.865764396774466,2,1,1,1,89620.078134361
57,1,13/1/93,23,f,10,I found the key,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.844499080820242,2,1,1,1,89621.6658303367
57,1,13/1/93,23,f,11,I cleaned the house,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.867915463430109,2,2,2,1,89623.2771011306
57,1,13/1/93,23,f,12,I drank the chair,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.797567854664521,1,1,1,1,89624.8178087921
57,1,13/1/93,23,f,13,I turned off the door,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.820494498373591,1,2,2,1,89626.3820713871
57,1,13/1/93,23,f,14,I threw the peas,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.727297539298888,1,2,2,1,89627.8521662046
57,1,13/1/93,23,f,15,I ironed the clothes,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.856331390634296,1,1,1,1,89629.4517207892
57,1,13/1/93,23,f,16,I sprinkled the sand,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.796943734225351,2,2,2,1,89630.9923886814
57,1,13/1/93,23,f,17,I turned up the volume,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.890971036453266,1,2,2,1,89632.6271698287
57,1,13/1/93,23,f,18,I cut the sand,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.00920689880149,2,2,2,1,89634.3796268619
57,1,13/1/93,23,f,19,I found the exercise,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.656418818791281,1,1,1,1,89635.7791563021
57,1,13/1/93,23,f,20,I tore the map,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.668059338262537,1,2,2,1,89637.1904965638
57,1,13/1/93,23,f,21,I saw the clouds,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.820523363145185,2,1,1,1,89638.7547322183
57,1,13/1/93,23,f,22,I broke the hat,Sklar_violation,sklar_semantics,emo_sem_emo_sem,1.02071656465705,1,1,1,1,89640.5188977636
57,1,13/1/93,23,f,23,I fixed the stairs,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.962073298549512,1,1,1,1,89642.224250382
57,1,13/1/93,23,f,24,I watered the ground,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.714959133896627,1,2,2,1,89643.6826642694
57,1,13/1/93,23,f,25,I tasted the vinegar,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.962196775610209,1,1,1,1,89645.3879925131
57,1,13/1/93,23,f,26,I laundered the refrigerator,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.985919766215375,2,2,2,1,89647.1168676724
57,1,13/1/93,23,f,27,I broke the border,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.973349801221048,1,1,1,1,89648.8339929467
57,1,13/1/93,23,f,28,I locked the ground,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.726443462903262,2,2,2,1,89650.3040944994
57,1,13/1/93,23,f,29,I tied the chasm,Sklar_violation,sklar_semantics,emo_sem_emo_sem,2.26691571615811,1,1,1,1,89653.3149479729
57,1,13/1/93,23,f,30,I swallowed the food,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.774431139579974,1,2,2,1,89654.8321452809
57,1,13/1/93,23,f,31,I sewed the sock,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.997344762072316,1,2,2,1,89656.5727619863
57,1,13/1/93,23,f,32,I cut the bread,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.84480633023486,1,1,1,1,89658.1605307654
57,1,13/1/93,23,f,33,I heated the water,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.844648856887943,1,2,2,1,89659.7482838292
57,1,13/1/93,23,f,34,I cooked the rice,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.867617514886661,1,1,1,1,89661.3595690554
57,1,13/1/93,23,f,35,I prepared the stew,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.749846375299967,1,1,1,1,89662.8532101471
57,1,13/1/93,23,f,36,I turned off the computer,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.785611747051007,2,2,2,1,89664.3821441904
57,1,13/1/93,23,f,37,I sold the string,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.750775500098825,1,2,2,1,89665.8758192783
57,1,13/1/93,23,f,38,I washed the head,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.715026164310984,1,1,1,1,89667.3341658146
57,1,13/1/93,23,f,39,I folded the diamond,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.77288527089695,2,2,2,1,89668.8513413137
57,1,13/1/93,23,f,40,I tasted the wine,Sklar_control_A,sklar_semantics,emo_sem_emo_sem,0.856107207597233,1,1,2,0,89670.4508865974
57,1,13/1/93,23,f,41,I scrubbed the thunder,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.903426504519302,2,1,1,1,89672.0974041593
57,1,13/1/93,23,f,42,I ironed the coffee,Sklar_violation,sklar_semantics,emo_sem_emo_sem,0.903130801016232,1,1,1,1,89673.7439842616
57,1,13/1/93,23,f,43,I changed the sock,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.985112194146495,1,1,1,1,89675.4728674389
57,1,13/1/93,23,f,44,I built the building,Sklar_control_B,sklar_semantics,emo_sem_emo_sem,0.739037802588427,1,1,1,1,89676.9548054707
57,1,13/1/93,23,f,45,I drew the map,Sklar_filler,sklar_semantics,emo_sem_emo_sem,0.831679916664143,1,2,2,1,89678.5307217347
