subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,MeanAffectivity_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column
42,2,11/1/94,22,f,1,high ceiling,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.813953488,0.943341304315254,1,1,1,1,1491987.38674387
42,2,11/1/94,22,f,2,root canal,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.511111111,0.714055436197668,1,2,2,1,1491988.84510906
42,2,11/1/94,22,f,3,windshield,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.454545455,0.831577809760347,1,2,2,1,1491990.42114576
42,2,11/1/94,22,f,4,pedestrian crossing,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.613636364,0.761185810901225,1,1,1,1,1491991.92656531
42,2,11/1/94,22,f,5,letterbox,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.522727273,0.667644440196455,2,2,2,1,1491993.33789795
42,2,11/1/94,22,f,6,desk lamp,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.772727273,0.71551536116749,1,2,2,1,1491994.7962779
42,2,11/1/94,22,f,7,computer screen,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.886363636,0.856557860737666,2,2,2,1,1491996.39579175
42,2,11/1/94,22,f,8,concentration camp,Negative phrase,sklar_emo,sem_emo_sem_emo,-4.395348837,0.80951023218222,1,2,2,1,1491997.94826759
42,2,11/1/94,22,f,9,paper clip,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.431818182,0.762598910368979,2,1,1,1,1491999.45368201
42,2,11/1/94,22,f,10,gear shift,Neutral phrase,sklar_emo,sem_emo_sem_emo,0.325581395,0.820864742621779,1,2,2,1,1492001.01793412
42,2,11/1/94,22,f,11,overdose,Negative phrase,sklar_emo,sem_emo_sem_emo,-3.833333333,1.17402936797589,1,1,1,1,1492002.93497977
